,Hour,Hour_count
54779,3,1447
54780,21,9135
54781,17,1988
54782,2,1649
54783,9,766
54784,16,1208
54785,6,952
54786,23,5744
54787,23,5744
54788,17,1988
54789,0,2941
54790,21,9135
54791,1,2339
54792,17,1988
54793,18,3123
54794,17,1988
54795,22,8256
54796,22,8256
54797,23,5744
54798,1,2339
54799,19,4783
54800,1,2339
54801,5,1272
54802,23,5744
54803,20,6859
54804,21,9135
54805,16,1208
54806,23,5744
54807,23,5744
54808,9,766
54809,3,1447
54810,23,5744
54811,1,2339
54812,16,1208
54813,19,4783
54814,21,9135
54815,17,1988
54816,22,8256
54817,22,8256
54818,21,9135
54819,23,5744
54820,13,962
54821,20,6859
54822,14,956
54823,18,3123
54824,11,850
54825,21,9135
54826,21,9135
54827,1,2339
54828,22,8256
54829,21,9135
54830,5,1272
54831,21,9135
