,Month,Month_count
1871,2,3529
1872,8,6341
1873,11,5265
1874,5,3925
1875,3,4121
1876,3,4121
1877,10,5841
1878,4,4107
1879,11,5265
1880,1,4272
1881,12,4326
1882,9,5791
1883,10,5841
1884,8,6341
1885,8,6341
1886,7,7189
1887,10,5841
1888,6,5925
1889,7,7189
1890,2,3529
1891,4,4107
1892,8,6341
1893,10,5841
1894,11,5265
1895,4,4107
1896,2,3529
1897,10,5841
1898,4,4107
1899,3,4121
1900,3,4121
1901,9,5791
1902,5,3925
1903,3,4121
1904,10,5841
1905,6,5925
1906,3,4121
1907,5,3925
1908,2,3529
1909,12,4326
1910,3,4121
1911,7,7189
1912,10,5841
1913,8,6341
1914,6,5925
1915,12,4326
1916,10,5841
1917,10,5841
1918,7,7189
1919,2,3529
1920,10,5841
1921,9,5791
1922,1,4272
1923,11,5265
1924,5,3925
1925,10,5841
1926,9,5791
1927,12,4326
1928,1,4272
1929,6,5925
1930,2,3529
1931,12,4326
1932,6,5925
1933,11,5265
1934,11,5265
1935,1,4272
1936,3,4121
1937,4,4107
1938,10,5841
1939,5,3925
1940,9,5791
1941,7,7189
1942,9,5791
1943,9,5791
1944,9,5791
1945,10,5841
1946,4,4107
1947,11,5265
1948,4,4107
1949,9,5791
1950,9,5791
1951,3,4121
1952,6,5925
1953,8,6341
1954,9,5791
1955,9,5791
1956,10,5841
1957,3,4121
1958,10,5841
1959,6,5925
1960,8,6341
1961,3,4121
1962,5,3925
1963,7,7189
1964,3,4121
1965,8,6341
1966,3,4121
1967,8,6341
1968,10,5841
1969,10,5841
1970,2,3529
1971,10,5841
1972,11,5265
1973,9,5791
1974,12,4326
1975,9,5791
1976,6,5925
1977,11,5265
1978,3,4121
1979,10,5841
1980,7,7189
1981,11,5265
1982,8,6341
1983,4,4107
1984,6,5925
1985,1,4272
1986,3,4121
1987,7,7189
1988,5,3925
1989,12,4326
1990,8,6341
1991,1,4272
1992,4,4107
1993,3,4121
1994,7,7189
1995,9,5791
1996,2,3529
1997,12,4326
1998,4,4107
1999,12,4326
2000,8,6341
2001,4,4107
2002,6,5925
2003,8,6341
2004,7,7189
2005,11,5265
2006,12,4326
2007,6,5925
2008,2,3529
2009,2,3529
2010,2,3529
2011,2,3529
2012,3,4121
2013,6,5925
2014,3,4121
2015,9,5791
2016,8,6341
2017,9,5791
2018,10,5841
2019,9,5791
2020,8,6341
2021,10,5841
2022,5,3925
2023,4,4107
2024,7,7189
2025,10,5841
2026,11,5265
2027,10,5841
2028,7,7189
2029,11,5265
2030,11,5265
2031,11,5265
2032,2,3529
2033,8,6341
2034,8,6341
2035,8,6341
2036,4,4107
2037,8,6341
2038,11,5265
2039,10,5841
2040,8,6341
2041,9,5791
2042,11,5265
2043,5,3925
2044,3,4121
2045,7,7189
2046,10,5841
2047,11,5265
2048,6,5925
2049,8,6341
2050,8,6341
2051,7,7189
2052,7,7189
2053,8,6341
2054,8,6341
2055,11,5265
2056,2,3529
2057,8,6341
2058,10,5841
2059,6,5925
2060,10,5841
2061,11,5265
2062,11,5265
2063,11,5265
2064,6,5925
2065,5,3925
2066,10,5841
2067,1,4272
2068,11,5265
2069,8,6341
2070,11,5265
2071,8,6341
2072,5,3925
2073,3,4121
2074,7,7189
2075,9,5791
2076,12,4326
2077,3,4121
2078,1,4272
2079,1,4272
2080,11,5265
2081,10,5841
2082,6,5925
2083,8,6341
2084,1,4272
2085,6,5925
2086,5,3925
2087,4,4107
2088,4,4107
2089,12,4326
2090,7,7189
2091,9,5791
2092,9,5791
2093,9,5791
2094,4,4107
2095,9,5791
2096,11,5265
2097,4,4107
2098,3,4121
2099,4,4107
2100,3,4121
2101,1,4272
2102,4,4107
2103,6,5925
2104,4,4107
2105,12,4326
2106,4,4107
2107,2,3529
2108,9,5791
2109,1,4272
2110,11,5265
2111,1,4272
2112,3,4121
2113,6,5925
2114,4,4107
2115,2,3529
2116,11,5265
2117,9,5791
2118,8,6341
2119,2,3529
2120,12,4326
2121,5,3925
2122,3,4121
2123,3,4121
2124,1,4272
2125,3,4121
2126,2,3529
2127,7,7189
2128,7,7189
2129,9,5791
2130,4,4107
2131,1,4272
2132,5,3925
2133,1,4272
2134,4,4107
2135,8,6341
2136,6,5925
2137,4,4107
2138,10,5841
2139,3,4121
2140,3,4121
2141,1,4272
2142,9,5791
2143,3,4121
2144,2,3529
2145,9,5791
2146,2,3529
2147,8,6341
2148,5,3925
2149,2,3529
2150,12,4326
2151,2,3529
2152,12,4326
2153,12,4326
2154,10,5841
2155,6,5925
2156,3,4121
2157,12,4326
2158,8,6341
2159,7,7189
2160,4,4107
2161,12,4326
2162,11,5265
2163,2,3529
2164,9,5791
2165,8,6341
2166,3,4121
2167,2,3529
2168,6,5925
2169,3,4121
2170,3,4121
2171,9,5791
2172,1,4272
2173,9,5791
2174,4,4107
2175,12,4326
2176,12,4326
2177,1,4272
2178,8,6341
2179,10,5841
2180,11,5265
2181,11,5265
2182,9,5791
2183,2,3529
2184,3,4121
2185,1,4272
2186,12,4326
2187,3,4121
2188,7,7189
2189,5,3925
2190,10,5841
2191,12,4326
2192,5,3925
2193,1,4272
2194,7,7189
2195,1,4272
2196,11,5265
2197,8,6341
2198,11,5265
2199,7,7189
2200,7,7189
2201,3,4121
2202,3,4121
2203,6,5925
2204,6,5925
2205,9,5791
2206,3,4121
2207,7,7189
2208,8,6341
2209,1,4272
2210,8,6341
2211,6,5925
2212,9,5791
2213,9,5791
2214,5,3925
2215,8,6341
2216,3,4121
2217,9,5791
2218,11,5265
2219,5,3925
2220,9,5791
2221,1,4272
2222,7,7189
2223,5,3925
2224,12,4326
2225,5,3925
2226,3,4121
2227,1,4272
2228,7,7189
2229,5,3925
2230,10,5841
2231,6,5925
2232,4,4107
2233,4,4107
2234,5,3925
2235,2,3529
2236,7,7189
2237,4,4107
2238,12,4326
2239,10,5841
2240,2,3529
2241,3,4121
2242,2,3529
2243,11,5265
2244,2,3529
2245,4,4107
2246,12,4326
2247,12,4326
2248,7,7189
2249,8,6341
2250,11,5265
2251,11,5265
2252,11,5265
2253,4,4107
2254,10,5841
2255,12,4326
2256,1,4272
2257,11,5265
2258,9,5791
2259,10,5841
2260,11,5265
2261,8,6341
2262,10,5841
2263,5,3925
2264,10,5841
2265,4,4107
2266,1,4272
2267,1,4272
2268,3,4121
2269,9,5791
2270,12,4326
2271,8,6341
2272,11,5265
2273,2,3529
2274,1,4272
2275,6,5925
2276,12,4326
2277,1,4272
2278,11,5265
2279,1,4272
2280,7,7189
2281,9,5791
2282,2,3529
2283,3,4121
2284,6,5925
2285,1,4272
2286,11,5265
2287,6,5925
2288,6,5925
2289,6,5925
2290,11,5265
2291,10,5841
2292,9,5791
2293,11,5265
2294,8,6341
2295,1,4272
2296,6,5925
2297,7,7189
2298,1,4272
2299,8,6341
2300,2,3529
2301,1,4272
2302,2,3529
2303,3,4121
2304,3,4121
2305,1,4272
2306,3,4121
2307,5,3925
2308,8,6341
2309,10,5841
2310,3,4121
2311,10,5841
2312,8,6341
2313,2,3529
2314,1,4272
2315,7,7189
2316,11,5265
2317,6,5925
2318,3,4121
2319,9,5791
2320,9,5791
2321,2,3529
2322,2,3529
2323,2,3529
2324,10,5841
2325,1,4272
2326,1,4272
2327,1,4272
2328,3,4121
2329,6,5925
2330,9,5791
2331,12,4326
2332,9,5791
2333,6,5925
2334,3,4121
2335,1,4272
2336,5,3925
2337,4,4107
2338,6,5925
2339,8,6341
2340,12,4326
2341,7,7189
2342,11,5265
2343,10,5841
2344,3,4121
2345,11,5265
2346,10,5841
2347,12,4326
2348,6,5925
2349,11,5265
2350,11,5265
2351,3,4121
2352,9,5791
2353,9,5791
2354,4,4107
2355,4,4107
2356,3,4121
2357,12,4326
2358,7,7189
2359,9,5791
2360,6,5925
2361,3,4121
2362,10,5841
2363,9,5791
2364,8,6341
2365,6,5925
2366,3,4121
2367,6,5925
2368,5,3925
2369,5,3925
2370,6,5925
2371,3,4121
2372,2,3529
2373,10,5841
2374,4,4107
2375,7,7189
2376,2,3529
2377,5,3925
2378,6,5925
2379,5,3925
2380,7,7189
2381,11,5265
2382,9,5791
2383,7,7189
2384,3,4121
2385,10,5841
2386,5,3925
2387,4,4107
2388,5,3925
2389,3,4121
2390,11,5265
2391,9,5791
2392,3,4121
2393,6,5925
2394,8,6341
2395,10,5841
2396,12,4326
2397,9,5791
2398,10,5841
2399,12,4326
2400,3,4121
2401,3,4121
2402,1,4272
2403,1,4272
2404,6,5925
2405,3,4121
2406,2,3529
2407,10,5841
2408,7,7189
2409,5,3925
2410,4,4107
2411,10,5841
2412,8,6341
2413,10,5841
2414,9,5791
2415,10,5841
2416,11,5265
2417,2,3529
2418,10,5841
2419,5,3925
2420,12,4326
2421,4,4107
2422,3,4121
2423,5,3925
2424,12,4326
2425,9,5791
2426,6,5925
2427,3,4121
2428,5,3925
2429,1,4272
2430,8,6341
2431,7,7189
2432,7,7189
2433,11,5265
2434,10,5841
2435,4,4107
2436,5,3925
2437,2,3529
2438,1,4272
2439,8,6341
2440,3,4121
2441,3,4121
2442,11,5265
2443,1,4272
2444,3,4121
2445,6,5925
2446,3,4121
2447,3,4121
2448,12,4326
2449,10,5841
2450,4,4107
2451,5,3925
2452,7,7189
2453,4,4107
2454,7,7189
2455,4,4107
2456,3,4121
2457,4,4107
2458,5,3925
2459,7,7189
2460,2,3529
2461,5,3925
2462,5,3925
2463,1,4272
2464,11,5265
2465,11,5265
2466,1,4272
2467,1,4272
2468,4,4107
2469,9,5791
2470,7,7189
2471,8,6341
2472,11,5265
2473,5,3925
2474,4,4107
2475,1,4272
2476,1,4272
2477,12,4326
2478,3,4121
2479,5,3925
2480,7,7189
2481,5,3925
2482,3,4121
2483,8,6341
2484,6,5925
2485,10,5841
2486,3,4121
2487,4,4107
2488,6,5925
2489,6,5925
2490,4,4107
2491,3,4121
2492,9,5791
2493,3,4121
2494,11,5265
2495,4,4107
2496,12,4326
2497,11,5265
2498,7,7189
2499,6,5925
2500,7,7189
2501,8,6341
2502,8,6341
2503,6,5925
2504,3,4121
2505,11,5265
2506,9,5791
2507,4,4107
2508,5,3925
2509,1,4272
2510,7,7189
2511,2,3529
2512,4,4107
2513,7,7189
2514,1,4272
2515,4,4107
2516,6,5925
2517,8,6341
2518,12,4326
2519,9,5791
2520,9,5791
2521,5,3925
2522,5,3925
2523,2,3529
2524,3,4121
2525,7,7189
2526,8,6341
2527,12,4326
2528,7,7189
2529,2,3529
2530,6,5925
2531,6,5925
2532,6,5925
2533,8,6341
2534,2,3529
2535,2,3529
2536,3,4121
2537,4,4107
2538,9,5791
2539,4,4107
2540,2,3529
2541,2,3529
2542,12,4326
2543,1,4272
2544,2,3529
2545,4,4107
2546,1,4272
2547,10,5841
2548,2,3529
2549,7,7189
2550,12,4326
2551,3,4121
2552,7,7189
2553,1,4272
2554,9,5791
2555,4,4107
2556,6,5925
2557,6,5925
2558,8,6341
2559,12,4326
2560,10,5841
2561,3,4121
2562,11,5265
2563,10,5841
2564,1,4272
2565,5,3925
2566,3,4121
2567,6,5925
2568,4,4107
2569,11,5265
2570,3,4121
2571,7,7189
2572,5,3925
2573,6,5925
2574,10,5841
2575,3,4121
2576,4,4107
2577,6,5925
2578,4,4107
2579,3,4121
2580,11,5265
2581,11,5265
2582,4,4107
2583,4,4107
2584,6,5925
2585,2,3529
2586,5,3925
2587,6,5925
2588,10,5841
2589,9,5791
2590,10,5841
2591,1,4272
2592,12,4326
2593,8,6341
2594,7,7189
2595,9,5791
2596,5,3925
2597,12,4326
2598,3,4121
2599,3,4121
2600,3,4121
2601,11,5265
2602,9,5791
2603,4,4107
2604,11,5265
2605,1,4272
2606,7,7189
2607,8,6341
2608,11,5265
2609,10,5841
2610,10,5841
2611,11,5265
2612,12,4326
2613,1,4272
2614,1,4272
2615,6,5925
2616,6,5925
2617,6,5925
2618,2,3529
2619,6,5925
2620,10,5841
2621,2,3529
2622,10,5841
2623,10,5841
2624,7,7189
2625,4,4107
2626,7,7189
2627,7,7189
2628,8,6341
2629,9,5791
2630,9,5791
2631,6,5925
2632,6,5925
2633,5,3925
2634,3,4121
2635,5,3925
2636,8,6341
2637,8,6341
2638,10,5841
2639,4,4107
2640,2,3529
2641,6,5925
2642,10,5841
2643,3,4121
2644,4,4107
2645,8,6341
2646,12,4326
2647,7,7189
2648,9,5791
2649,6,5925
2650,5,3925
2651,2,3529
2652,12,4326
2653,10,5841
2654,10,5841
2655,1,4272
2656,1,4272
2657,5,3925
2658,6,5925
2659,12,4326
2660,1,4272
2661,6,5925
2662,4,4107
2663,2,3529
2664,3,4121
2665,7,7189
2666,11,5265
2667,5,3925
2668,11,5265
2669,11,5265
2670,3,4121
2671,6,5925
2672,6,5925
2673,3,4121
2674,11,5265
2675,11,5265
2676,3,4121
2677,5,3925
2678,8,6341
2679,3,4121
2680,10,5841
2681,6,5925
2682,1,4272
2683,8,6341
2684,12,4326
2685,3,4121
2686,2,3529
2687,2,3529
2688,9,5791
2689,10,5841
2690,10,5841
2691,3,4121
2692,3,4121
2693,5,3925
2694,3,4121
2695,3,4121
2696,9,5791
2697,2,3529
2698,3,4121
2699,4,4107
2700,6,5925
2701,8,6341
2702,6,5925
2703,7,7189
2704,6,5925
2705,7,7189
2706,4,4107
2707,2,3529
2708,3,4121
2709,12,4326
2710,1,4272
2711,5,3925
2712,1,4272
2713,4,4107
2714,8,6341
2715,5,3925
2716,12,4326
2717,2,3529
2718,12,4326
2719,3,4121
2720,6,5925
2721,10,5841
2722,12,4326
2723,3,4121
2724,9,5791
2725,6,5925
2726,8,6341
2727,8,6341
2728,5,3925
2729,9,5791
2730,4,4107
2731,4,4107
2732,5,3925
2733,10,5841
2734,1,4272
2735,5,3925
2736,6,5925
2737,6,5925
2738,8,6341
2739,4,4107
2740,4,4107
2741,3,4121
2742,9,5791
2743,1,4272
2744,3,4121
2745,11,5265
2746,2,3529
2747,12,4326
2748,6,5925
2749,11,5265
2750,6,5925
2751,12,4326
2752,2,3529
2753,1,4272
2754,9,5791
2755,1,4272
2756,10,5841
2757,9,5791
2758,8,6341
2759,2,3529
2760,12,4326
2761,4,4107
2762,5,3925
2763,4,4107
2764,10,5841
2765,1,4272
2766,6,5925
2767,6,5925
2768,1,4272
2769,4,4107
2770,10,5841
2771,5,3925
2772,11,5265
2773,6,5925
2774,9,5791
2775,11,5265
2776,11,5265
2777,7,7189
2778,12,4326
2779,4,4107
2780,5,3925
2781,12,4326
2782,2,3529
2783,6,5925
2784,3,4121
2785,10,5841
2786,5,3925
2787,5,3925
2788,11,5265
2789,6,5925
2790,3,4121
2791,5,3925
2792,9,5791
2793,4,4107
2794,10,5841
2795,6,5925
2796,10,5841
2797,3,4121
2798,3,4121
2799,12,4326
2800,3,4121
2801,6,5925
2802,11,5265
2803,10,5841
2804,10,5841
2805,3,4121
2806,3,4121
2807,11,5265
2808,11,5265
2809,4,4107
2810,10,5841
2811,8,6341
2812,3,4121
2813,3,4121
2814,9,5791
2815,6,5925
2816,11,5265
2817,3,4121
2818,10,5841
2819,8,6341
2820,3,4121
2821,4,4107
2822,3,4121
2823,10,5841
2824,9,5791
2825,4,4107
2826,11,5265
2827,1,4272
2828,9,5791
2829,4,4107
2830,7,7189
2831,8,6341
2832,12,4326
2833,3,4121
2834,11,5265
2835,3,4121
2836,7,7189
2837,2,3529
2838,6,5925
2839,3,4121
2840,5,3925
2841,6,5925
2842,7,7189
2843,11,5265
2844,1,4272
2845,2,3529
2846,6,5925
2847,8,6341
2848,7,7189
2849,11,5265
2850,8,6341
2851,3,4121
2852,12,4326
2853,3,4121
2854,6,5925
2855,9,5791
2856,7,7189
2857,3,4121
2858,4,4107
2859,2,3529
2860,2,3529
2861,4,4107
2862,2,3529
2863,3,4121
2864,3,4121
2865,3,4121
2866,1,4272
2867,6,5925
2868,6,5925
2869,12,4326
2870,10,5841
2871,9,5791
2872,3,4121
2873,3,4121
2874,3,4121
2875,8,6341
2876,3,4121
2877,10,5841
2878,3,4121
2879,10,5841
2880,8,6341
2881,6,5925
2882,9,5791
2883,8,6341
2884,9,5791
2885,3,4121
2886,10,5841
2887,8,6341
2888,7,7189
2889,4,4107
2890,6,5925
2891,1,4272
2892,6,5925
2893,11,5265
2894,4,4107
2895,4,4107
2896,1,4272
2897,1,4272
2898,2,3529
2899,2,3529
2900,2,3529
2901,2,3529
2902,3,4121
2903,3,4121
2904,2,3529
2905,2,3529
2906,2,3529
2907,2,3529
2908,9,5791
2909,9,5791
2910,2,3529
2911,8,6341
2912,1,4272
2913,2,3529
2914,5,3925
2915,8,6341
2916,1,4272
2917,2,3529
2918,10,5841
2919,2,3529
2920,12,4326
2921,10,5841
2922,8,6341
2923,4,4107
2924,7,7189
2925,7,7189
2926,2,3529
2927,1,4272
2928,1,4272
2929,11,5265
2930,5,3925
2931,4,4107
2932,10,5841
2933,11,5265
2934,12,4326
2935,1,4272
2936,9,5791
2937,4,4107
2938,10,5841
2939,4,4107
2940,4,4107
2941,9,5791
2942,2,3529
2943,5,3925
2944,12,4326
2945,4,4107
2946,3,4121
2947,10,5841
2948,12,4326
2949,2,3529
2950,8,6341
2951,1,4272
2952,3,4121
2953,10,5841
2954,6,5925
2955,10,5841
2956,11,5265
2957,1,4272
2958,1,4272
2959,12,4326
2960,9,5791
2961,12,4326
2962,5,3925
2963,6,5925
2964,5,3925
2965,4,4107
2966,8,6341
2967,1,4272
2968,5,3925
2969,5,3925
2970,7,7189
2971,2,3529
2972,11,5265
2973,6,5925
2974,12,4326
2975,10,5841
2976,7,7189
2977,2,3529
2978,9,5791
2979,4,4107
2980,2,3529
2981,3,4121
2982,3,4121
2983,12,4326
2984,3,4121
2985,1,4272
2986,6,5925
2987,9,5791
2988,12,4326
2989,1,4272
2990,11,5265
2991,12,4326
2992,8,6341
2993,10,5841
2994,1,4272
2995,12,4326
2996,11,5265
2997,9,5791
2998,7,7189
2999,1,4272
3000,5,3925
3001,12,4326
3002,10,5841
3003,2,3529
3004,1,4272
3005,5,3925
3006,6,5925
3007,3,4121
3008,7,7189
3009,8,6341
3010,12,4326
3011,2,3529
3012,9,5791
3013,11,5265
3014,11,5265
3015,8,6341
3016,3,4121
3017,9,5791
3018,2,3529
3019,5,3925
3020,5,3925
3021,11,5265
3022,2,3529
3023,8,6341
3024,9,5791
3025,7,7189
3026,9,5791
3027,1,4272
3028,9,5791
3029,7,7189
3030,7,7189
3031,11,5265
3032,11,5265
3033,4,4107
3034,10,5841
3035,4,4107
3036,3,4121
3037,8,6341
3038,4,4107
3039,1,4272
3040,1,4272
3041,8,6341
3042,2,3529
3043,7,7189
3044,9,5791
3045,6,5925
3046,1,4272
3047,3,4121
3048,1,4272
3049,10,5841
3050,3,4121
3051,8,6341
3052,1,4272
3053,5,3925
3054,9,5791
3055,6,5925
3056,10,5841
3057,2,3529
3058,10,5841
3059,11,5265
3060,4,4107
3061,4,4107
3062,7,7189
3063,9,5791
3064,2,3529
3065,11,5265
3066,8,6341
3067,10,5841
3068,3,4121
3069,11,5265
3070,3,4121
3071,3,4121
3072,1,4272
3073,10,5841
3074,3,4121
3075,3,4121
3076,4,4107
3077,6,5925
3078,11,5265
3079,6,5925
3080,10,5841
3081,11,5265
3082,10,5841
3083,3,4121
3084,10,5841
3085,11,5265
3086,7,7189
3087,2,3529
3088,6,5925
3089,10,5841
3090,4,4107
3091,5,3925
3092,3,4121
3093,8,6341
3094,3,4121
3095,1,4272
3096,11,5265
3097,3,4121
3098,12,4326
3099,1,4272
3100,5,3925
3101,9,5791
3102,3,4121
3103,12,4326
3104,5,3925
3105,5,3925
3106,10,5841
3107,8,6341
3108,9,5791
3109,8,6341
3110,5,3925
3111,4,4107
3112,5,3925
3113,6,5925
3114,5,3925
3115,11,5265
3116,11,5265
3117,5,3925
3118,1,4272
3119,3,4121
3120,7,7189
3121,8,6341
3122,9,5791
3123,10,5841
3124,11,5265
3125,8,6341
3126,6,5925
3127,6,5925
3128,4,4107
3129,2,3529
3130,10,5841
3131,9,5791
3132,4,4107
3133,5,3925
3134,8,6341
3135,7,7189
3136,9,5791
3137,8,6341
3138,8,6341
3139,4,4107
3140,4,4107
3141,9,5791
3142,5,3925
3143,12,4326
3144,12,4326
3145,6,5925
3146,3,4121
3147,7,7189
3148,2,3529
3149,1,4272
3150,2,3529
3151,9,5791
3152,9,5791
3153,1,4272
3154,5,3925
3155,11,5265
3156,6,5925
3157,11,5265
3158,3,4121
3159,9,5791
3160,12,4326
3161,6,5925
3162,7,7189
3163,6,5925
3164,8,6341
3165,7,7189
3166,7,7189
3167,10,5841
3168,10,5841
3169,9,5791
3170,2,3529
3171,3,4121
3172,4,4107
3173,11,5265
3174,4,4107
3175,10,5841
3176,6,5925
3177,10,5841
3178,6,5925
3179,2,3529
3180,2,3529
3181,5,3925
3182,11,5265
3183,7,7189
3184,9,5791
3185,9,5791
3186,4,4107
3187,12,4326
3188,12,4326
3189,12,4326
3190,12,4326
3191,2,3529
3192,9,5791
3193,3,4121
3194,11,5265
3195,10,5841
3196,10,5841
3197,7,7189
3198,3,4121
3199,2,3529
3200,9,5791
3201,5,3925
3202,2,3529
3203,6,5925
3204,11,5265
3205,4,4107
3206,6,5925
3207,4,4107
3208,4,4107
3209,4,4107
3210,11,5265
3211,10,5841
3212,6,5925
3213,5,3925
3214,6,5925
3215,11,5265
3216,8,6341
3217,3,4121
3218,7,7189
3219,10,5841
3220,3,4121
3221,9,5791
3222,10,5841
3223,11,5265
3224,7,7189
3225,4,4107
3226,11,5265
3227,10,5841
3228,6,5925
3229,4,4107
3230,4,4107
3231,6,5925
3232,5,3925
3233,10,5841
3234,4,4107
3235,8,6341
3236,7,7189
3237,11,5265
3238,10,5841
3239,10,5841
3240,5,3925
3241,10,5841
3242,5,3925
3243,7,7189
3244,4,4107
3245,8,6341
3246,9,5791
3247,7,7189
3248,2,3529
3249,10,5841
3250,10,5841
3251,4,4107
3252,5,3925
3253,8,6341
3254,10,5841
3255,6,5925
3256,8,6341
3257,7,7189
3258,5,3925
3259,9,5791
3260,9,5791
3261,1,4272
3262,4,4107
3263,6,5925
3264,6,5925
3265,8,6341
3266,9,5791
3267,1,4272
3268,3,4121
3269,4,4107
3270,9,5791
3271,7,7189
3272,3,4121
3273,5,3925
3274,4,4107
3275,8,6341
3276,6,5925
3277,11,5265
3278,6,5925
3279,9,5791
3280,4,4107
3281,2,3529
3282,12,4326
3283,6,5925
3284,9,5791
3285,8,6341
3286,3,4121
3287,3,4121
3288,8,6341
3289,12,4326
3290,4,4107
3291,3,4121
3292,9,5791
3293,5,3925
3294,6,5925
3295,9,5791
3296,3,4121
3297,11,5265
3298,11,5265
3299,9,5791
3300,3,4121
3301,5,3925
3302,4,4107
3303,11,5265
3304,10,5841
3305,11,5265
3306,5,3925
3307,6,5925
3308,4,4107
3309,9,5791
3310,5,3925
3311,6,5925
3312,5,3925
3313,2,3529
3314,7,7189
3315,9,5791
3316,10,5841
3317,10,5841
3318,5,3925
3319,3,4121
3320,7,7189
3321,6,5925
3322,1,4272
3323,10,5841
3324,2,3529
3325,5,3925
3326,5,3925
3327,7,7189
3328,3,4121
3329,7,7189
3330,9,5791
3331,4,4107
3332,11,5265
3333,6,5925
3334,7,7189
3335,10,5841
3336,6,5925
3337,10,5841
3338,9,5791
3339,9,5791
3340,5,3925
3341,5,3925
3342,7,7189
3343,10,5841
3344,6,5925
3345,8,6341
3346,5,3925
3347,12,4326
3348,3,4121
3349,4,4107
3350,1,4272
3351,12,4326
3352,9,5791
3353,3,4121
3354,3,4121
3355,7,7189
3356,11,5265
3357,9,5791
3358,5,3925
3359,2,3529
3360,3,4121
3361,10,5841
3362,6,5925
3363,7,7189
3364,5,3925
3365,2,3529
3366,3,4121
3367,1,4272
3368,2,3529
3369,3,4121
3370,8,6341
3371,9,5791
3372,12,4326
3373,12,4326
3374,3,4121
3375,8,6341
3376,7,7189
3377,6,5925
3378,10,5841
3379,3,4121
3380,4,4107
3381,6,5925
3382,8,6341
3383,1,4272
3384,5,3925
3385,6,5925
3386,12,4326
3387,11,5265
3388,6,5925
3389,11,5265
3390,12,4326
3391,5,3925
3392,2,3529
3393,12,4326
3394,4,4107
3395,7,7189
3396,5,3925
3397,4,4107
3398,12,4326
3399,4,4107
3400,12,4326
3401,6,5925
3402,3,4121
3403,5,3925
3404,10,5841
3405,12,4326
3406,9,5791
3407,9,5791
3408,10,5841
3409,6,5925
3410,7,7189
3411,4,4107
3412,4,4107
3413,4,4107
3414,11,5265
3415,5,3925
3416,11,5265
3417,12,4326
3418,6,5925
3419,12,4326
3420,11,5265
3421,12,4326
3422,6,5925
3423,1,4272
3424,1,4272
3425,1,4272
3426,12,4326
3427,3,4121
3428,12,4326
3429,1,4272
3430,4,4107
3431,6,5925
3432,6,5925
3433,5,3925
3434,2,3529
3435,9,5791
3436,2,3529
3437,9,5791
3438,1,4272
3439,2,3529
3440,4,4107
3441,12,4326
3442,5,3925
3443,7,7189
3444,2,3529
3445,5,3925
3446,5,3925
3447,2,3529
3448,1,4272
3449,5,3925
3450,7,7189
3451,5,3925
3452,6,5925
3453,2,3529
3454,10,5841
3455,2,3529
3456,7,7189
3457,7,7189
3458,11,5265
3459,3,4121
3460,11,5265
3461,3,4121
3462,2,3529
3463,8,6341
3464,2,3529
3465,12,4326
3466,11,5265
3467,8,6341
3468,5,3925
3469,4,4107
3470,8,6341
3471,7,7189
3472,7,7189
3473,9,5791
3474,11,5265
3475,11,5265
3476,11,5265
3477,2,3529
3478,8,6341
3479,11,5265
3480,1,4272
3481,5,3925
3482,6,5925
3483,9,5791
3484,1,4272
3485,12,4326
3486,5,3925
3487,3,4121
3488,2,3529
3489,7,7189
3490,6,5925
3491,2,3529
3492,6,5925
3493,2,3529
3494,10,5841
3495,5,3925
3496,10,5841
3497,1,4272
3498,11,5265
3499,7,7189
3500,2,3529
3501,3,4121
3502,2,3529
3503,8,6341
3504,7,7189
3505,4,4107
3506,5,3925
3507,3,4121
3508,4,4107
3509,12,4326
3510,10,5841
3511,12,4326
3512,3,4121
3513,4,4107
3514,9,5791
3515,8,6341
3516,3,4121
3517,9,5791
3518,4,4107
3519,9,5791
3520,7,7189
3521,2,3529
3522,10,5841
3523,6,5925
3524,6,5925
3525,1,4272
3526,11,5265
3527,3,4121
3528,9,5791
3529,11,5265
3530,11,5265
3531,7,7189
3532,5,3925
3533,7,7189
3534,7,7189
3535,11,5265
3536,3,4121
3537,6,5925
3538,11,5265
3539,4,4107
3540,7,7189
3541,3,4121
3542,11,5265
3543,4,4107
3544,3,4121
3545,10,5841
3546,11,5265
3547,1,4272
3548,10,5841
3549,4,4107
3550,8,6341
3551,5,3925
3552,2,3529
3553,7,7189
3554,8,6341
3555,11,5265
3556,10,5841
3557,11,5265
3558,2,3529
3559,6,5925
3560,6,5925
3561,6,5925
3562,2,3529
3563,11,5265
3564,9,5791
3565,6,5925
3566,10,5841
3567,12,4326
3568,1,4272
3569,9,5791
3570,9,5791
3571,12,4326
3572,12,4326
3573,8,6341
3574,11,5265
3575,2,3529
3576,2,3529
3577,1,4272
3578,12,4326
3579,11,5265
3580,12,4326
3581,4,4107
3582,5,3925
3583,7,7189
3584,2,3529
3585,9,5791
3586,5,3925
3587,5,3925
3588,12,4326
3589,4,4107
3590,4,4107
3591,10,5841
3592,3,4121
3593,5,3925
3594,11,5265
3595,3,4121
3596,8,6341
3597,8,6341
3598,5,3925
3599,10,5841
3600,10,5841
3601,4,4107
3602,4,4107
3603,6,5925
3604,7,7189
3605,6,5925
3606,12,4326
3607,11,5265
3608,10,5841
3609,10,5841
3610,8,6341
3611,8,6341
3612,10,5841
3613,9,5791
3614,3,4121
3615,10,5841
3616,5,3925
3617,11,5265
3618,7,7189
